"ID","Player","Team","Position","RkOv","Status","Opponent","Score","%D","ADP","Ros","+/-","GP","MIN","FGM","FGA","FG%","FTM","FTA","FT%","3PTM","REB","AST","ST","BLK","TO","PTS"
"*067x0*","Jalen Johnson","(N/A)","SG,G,Flx","990","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01en7*","James Johnson","(N/A)","PF,F,Flx","991","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hht*","Javan Johnson","(N/A)","SF,PF,F,Flx","992","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lbu*","Jaylen Johnson","(N/A)","SF,F,Flx","993","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uiv*","Keon Johnson","(N/A)","PG,SG,G,Flx","994","FA","","0","5","291.3","15%","+14.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cd7*","Keyontae Johnson","(N/A)","SF,F,Flx","995","FA","","0","0","-","1%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e76*","Nick Johnson","(N/A)","SG,G,Flx","996","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03nwj*","Stanley Johnson","(N/A)","SF,F,Flx","997","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03hz1*","Tyler Johnson","(N/A)","PG,G,Flx","998","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ngj*","Darius Johnson-Odom","(N/A)","SG,G,Flx","999","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hsk*","Jarkel Joiner","(N/A)","PG,G,Flx","1000","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04l1s*","Peter Jok","(N/A)","PG,G,Flx","1001","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uj8*","Rokas Jokubaitis","(N/A)","PG,SG,G,Flx","1002","FA","","0","0","-","1%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ux5*","Carlik Jones","(N/A)","PG,G,Flx","1003","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cdj*","Colby Jones","DET","SG,G,Flx","1004","FA","BOS Sun 2:30PM","0","0","-","3%","+2.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yzq*","Curtis Jones","DEN","SG,G,Flx","1005","FA","","0","0","-","1%","+1.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nr*","Damian Jones","(N/A)","C,Flx","1006","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mki*","Dillon Jones","(N/A)","SF,F,Flx","1007","FA","","0","0","292.2","9%","+9.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0484k*","Jalen Jones","(N/A)","SG,G,SF,F,Flx","1008","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04za3*","Jemerrio Jones","(N/A)","SG,G,SF,F,Flx","1009","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uit*","Kai Jones","(N/A)","C,Flx","1010","FA","","0","0","-","2%","+2.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v84*","Kam Jones","IND","PG,SG,G,Flx","1011","FA","@MIN Sun 6:00PM","0","0","-","12%","+12.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mon*","Lance Jones","(N/A)","PG,SG,G,Flx","1012","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qy1*","Mason Jones","(N/A)","SG,G,Flx","1013","FA","","0","0","-","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfs*","Perry Jones","(N/A)","SF,PF,F,Flx","1014","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfi*","Terrence Jones","HOU","SF,PF,F,Flx","1015","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hik*","Tevian Jones","(N/A)","PG,SG,G,Flx","1016","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005l3*","DeAndre Jordan","NO","C,Flx","1017","FA","","0","0","-","2%","+2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pf*","Cory Joseph","(N/A)","PG,G,Flx","1018","FA","","0","0","-","1%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hki*","Keshawn Justice","(N/A)","SF,PF,F,Flx","1019","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exn*","Alpha Kaba","ATL","PF,F,Flx","1020","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051p7*","Mfiondu Kabengele","(N/A)","PF,F,C,Flx","1021","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0393u*","Myck Kabongo","(N/A)","PG,G,Flx","1022","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujy*","Georgios Kalaitzakis","(N/A)","SF,F,Flx","1023","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04414*","Nikola Kalinic","(N/A)","SF,F,Flx","1024","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hrt*","Gabe Kalscheur","(N/A)","PG,SG,G,Flx","1025","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06z7t*","Arthur Kaluma","(N/A)","SF,PF,F,Flx","1026","FA","","0","0","-","1%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06229*","Ismael Kamagate","(N/A)","C,Flx","1027","FA","","0","0","-","1%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03nwo*","Frank Kaminsky","(N/A)","C,Flx","1028","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03hz2*","Michalis Kamperidis","(N/A)","SF,F,Flx","1029","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027p2*","Enes Kanter","(N/A)","C,Flx","1030","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pvy*","Yuki Kawamura","(N/A)","PG,G,Flx","1031","FA","","0","0","292.1","2%","+2.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06225*","Trevor Keels","(N/A)","SG,G,Flx","1032","FA","","0","0","-","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pst*","Kylor Kelley","(N/A)","C,Flx","1033","FA","","0","0","292.2","1%","+0.7%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06vxx*","Miles Kelly","DAL","PG,G,Flx","1034","FA","TOR Sun 6:30PM","0","0","-","1%","+1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02j7d*","D.J. Kennedy","(N/A)","SG,G,SF,F,Flx","1035","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ycx*","Braxton Key","(N/A)","SF,F,Flx","1036","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052ld*","Stanton Kidd","(N/A)","PF,F,Flx","1037","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nf2*","Michael Kidd-Gilchrist","(N/A)","SF,F,Flx","1038","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06376*","Sacha Killeya-Jones","(N/A)","SF,PF,F,Flx","1039","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03lg0*","Sean Kilpatrick","(N/A)","PG,SG,G,Flx","1040","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsz*","George King","(N/A)","SG,G,SF,F,Flx","1041","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059qc*","Louis King","(N/A)","SF,F,Flx","1042","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ces*","Mojave King","(N/A)","SG,G,Flx","1043","FA","","0","0","-","1%","+0.8%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059cl*","V.J. King","(N/A)","SG,G,Flx","1044","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hif*","Taevion Kinsey","(N/A)","PG,SG,G,Flx","1045","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0663u*","Noah Kirkwood","(N/A)","PG,SG,G,Flx","1046","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0665a*","Reggie Kissoonlal","(N/A)","SF,PF,F,Flx","1047","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04jw4*","Maxi Kleber","LAL","PF,F,Flx","1048","FA","@SAC Sun 8:00PM","0","0","292.1","4%","+4.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mlj*","Bobi Klintman","DET","SF,F,Flx","1049","FA","BOS Sun 2:30PM","0","0","292.3","8%","+7.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027or*","Brandon Knight","(N/A)","PG,SG,G,Flx","1050","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qts*","Nathan Knight","(N/A)","PF,F,Flx","1051","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049kh*","Kevin Knox","(N/A)","SF,F,Flx","1052","FA","","0","0","-","1%","+0.5%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04jw9*","Bronson Koenig","(N/A)","SG,G,Flx","1053","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059cb*","Sagaba Konate","(N/A)","SF,F,Flx","1054","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06q9l*","Miller Kopp","(N/A)","SF,PF,F,Flx","1055","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ujv*","Balsa Koprivica","(N/A)","C,Flx","1056","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nl*","Furkan Korkmaz","(N/A)","SG,G,Flx","1057","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059g1*","Christ Koumadje","(N/A)","C,Flx","1058","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059ik*","David Kramer","(N/A)","PG,G,Flx","1059","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06452*","Tommy Kuhse","(N/A)","PG,SG,G,Flx","1060","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsv*","Arnoldas Kulboka","(N/A)","SF,F,Flx","1061","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsh*","Rodions Kurucs","(N/A)","SF,PF,F,Flx","1062","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043pn*","Mindaugas Kuzminskas","(N/A)","SF,PF,F,Flx","1063","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03se2*","Michale Kyser","(N/A)","PF,F,Flx","1064","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042np*","Skal Labissiere","(N/A)","PF,F,C,Flx","1065","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059y6*","Trevor Lacey","(N/A)","PG,G,Flx","1066","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qvg*","Anthony Lamb","(N/A)","SF,F,Flx","1067","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfc*","Jeremy Lamb","(N/A)","SG,G,Flx","1068","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051ou*","Romeo Langford","(N/A)","SG,G,Flx","1069","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*049dw*","Nicolas Laprovittola","(N/A)","PG,G,Flx","1070","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031m5*","Shane Larkin","(N/A)","PG,G,Flx","1071","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tm1*","Terry Larrier","(N/A)","PF,F,Flx","1072","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031n5*","Joffrey Lauvergne","(N/A)","PF,F,C,Flx","1073","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055sh*","Vic Law","(N/A)","PG,G,SF,F,Flx","1074","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uwa*","A.J. Lawson","TOR","SG,G,Flx","1075","FA","@DAL Sun 6:30PM","0","0","292.1","3%","+3.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059q4*","Dedric Lawson","(N/A)","SF,PF,F,Flx","1076","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042o6*","Jake Layman","(N/A)","SF,F,Flx","1077","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewj*","T.J. Leaf","(N/A)","PF,F,Flx","1079","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0524h*","Jalen Lecque","(N/A)","PG,SG,G,Flx","1080","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06psp*","Jaedon LeDee","(N/A)","SF,F,Flx","1078","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0484l*","Damion Lee","(N/A)","SG,G,Flx","1081","FA","","0","0","-","1%","+1.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04uwn*","Marcus Lee","(N/A)","C,Flx","1082","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qu4*","Saben Lee","(N/A)","PG,G,Flx","1083","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mus*","Walt Lemon Jr.","(N/A)","SF,F,Flx","1084","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031ls*","Alex Len","(N/A)","C,Flx","1085","FA","","0","0","292.3","1%","+1.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfb*","Meyers Leonard","(N/A)","C,Flx","1086","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pvs*","Malevy Leons","(N/A)","SF,PF,F,Flx","1087","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exd*","Mathias Lessort","(N/A)","PF,F,Flx","1088","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0623f*","Justin Lewis","(N/A)","PF,F,Flx","1089","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qtc*","Kira Lewis","(N/A)","PG,G,Flx","1090","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wy5*","Matt Lewis","(N/A)","SG,G,Flx","1091","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cdg*","Maxwell Lewis","(N/A)","SF,F,Flx","1092","FA","","0","0","-","3%","+2.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uju*","Scottie Lewis","(N/A)","PG,SG,G,Flx","1093","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06224*","E.J. Liddell","BKN","PF,F,Flx","1094","FA","BKN 11<br/>@SA 5","0","0","292.2","2%","+2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nf6*","Damian Lillard","POR","PG,G,Flx","1095","FA","@LAC Sun 8:00PM","0","4","289.9","38%","+38.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06h8i*","Scottie Lindsey","(N/A)","SG,G,Flx","1096","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051p5*","Nassir Little","(N/A)","PF,F,Flx","1097","FA","","0","0","-","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cde*","Chris Livingston","(N/A)","SF,F,Flx","1098","FA","","0","0","-","3%","+2.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06235*","Kenneth Lofton","(N/A)","PF,F,Flx","1099","FA","","0","0","-","1%","+0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vy1*","Zach Lofton","(N/A)","SG,G,Flx","1100","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04846*","Shawn Long","(N/A)","PF,F,C,Flx","1101","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ad7*","Kevon Looney","NO","C,Flx","1102","FA","","0","5","290","13%","+12.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pf*","Didi Louzada","(N/A)","SG,G,Flx","1103","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06vy3*","Caleb Love","POR","SG,G,Flx","1104","FA","@LAC Sun 8:00PM","0","0","292.2","5%","+5.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005kd*","Kevin Love","UTA","PF,F,Flx","1105","FA","","0","0","292.1","3%","+3.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*07232*","Lawson Lovering","(N/A)","C,Flx","1106","FA","","0","0","-","0%","+0.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0015b*","Kyle Lowry","PHI","PG,G,Flx","1107","FA","","0","0","292.2","5%","+5.4%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04uq4*","Jordan Loyd","(N/A)","PG,G,Flx","1108","FA","","0","0","292","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06vxz*","RJ Luis","(N/A)","SG,G,SF,F,Flx","1109","FA","","0","0","-","3%","+3.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060me*","Iffe Lundberg","(N/A)","SG,G,Flx","1110","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cd0*","Seth Lundy","(N/A)","SF,F,Flx","1111","FA","","0","0","-","1%","+0.6%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nj*","Timothe Luwawu-Cabarrot","(N/A)","SF,F,Flx","1112","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewo*","Tyler Lydon","(N/A)","PF,F,Flx","1113","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ad5*","Trey Lyles","(N/A)","PF,F,Flx","1114","FA","","0","0","-","4%","+3.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043cl*","Sheldon Mac","(N/A)","SG,G,Flx","1115","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02wcx*","Scott Machado","LAL","PG,SG,G,Flx","1116","FA","@SAC Sun 8:00PM","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pj*","Shelvin Mack","(N/A)","PG,G,Flx","1117","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xgh*","Daryl Macon","(N/A)","PG,G,Flx","1118","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xhr*","J.P. Macura","CLE","SG,G,Flx","1119","FA","MIL Sun 5:00PM","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qt2*","Yam Madar","(N/A)","PG,G,Flx","1120","FA","","0","0","-","0%","+0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0728o*","Gabe Madsen","(N/A)","PG,SG,G,Flx","1121","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03zl4*","Josh Magette","(N/A)","PG,G,Flx","1122","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qz2*","Will Magnay","(N/A)","SF,PF,F,C,Flx","1123","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xn9*","Denzel Mahoney","(N/A)","SG,G,Flx","1124","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063rs*","Makur Maker","(N/A)","C,Flx","1125","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059y7*","Matur Maker","(N/A)","C,Flx","1126","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03lgm*","Thon Maker","(N/A)","PF,F,C,Flx","1127","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hqq*","Hunter Maldonado","(N/A)","SG,G,Flx","1128","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qsr*","Theo Maledon","(N/A)","PG,G,Flx","1129","FA","","0","0","-","0%","+0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qy9*","Karim Mane","(N/A)","PG,G,Flx","1130","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hpm*","Kyle Mangas","(N/A)","PG,G,Flx","1131","FA","","0","0","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qu3*","Nico Mannion","(N/A)","PG,G,Flx","1132","FA","","0","0","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06z4q*","Chris Manon","LAL","PG,SG,G,Flx","1160","FA","@SAC Sun 8:00PM","0","0","-","2%","+1.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
